ubicacion,fecha,puntuacion,titulo_comentario,comentario_negativo,comentario_positivo,etiquetas
BilbaoLaVieja,14-04-2024,"9,0",David,,,Viaje de negocios | Grupo | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,11-04-2024,"8,0",Raul,,,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 4 noches | Enviado por móvil
BilbaoLaVieja,31-03-2024,"9,0",Antonio,,,Viaje de ocio | Familia con niños pequeños | Apartamento con terraza | Estancia de 3 noches | Enviado por móvil
BilbaoLaVieja,17-03-2024,"7,0",Irune,,,Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,17-03-2024,"7,0",Adriana,,,Viaje de negocios | Pareja | Estudio | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,05-03-2024,"9,0",Carles,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 2 noches | Enviado por móvil
BilbaoLaVieja,02-03-2024,"9,0",María,,,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 2 noches
BilbaoLaVieja,02-03-2024,"9,0",Nuria,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,01-03-2024,"8,0",Elena,,,Viaje de ocio | Pareja | Estudio | Estancia de 3 noches
BilbaoLaVieja,25-02-2024,"7,0",Raquel,,,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 3 noches | Enviado por móvil
BilbaoLaVieja,23-02-2024,"8,0",Nathalie,,,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,14-02-2024,"8,0",Marina,,,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,04-02-2024,"7,0",Jaimeavila14,,,Viaje de ocio | Grupo de amigos | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,29-01-2024,"8,0",Isabel,,,Viaje de negocios | Grupo | Apartamento de 2 dormitorios | Estancia de 3 noches
BilbaoLaVieja,07-01-2024,"9,0",Juan,,,Viaje de ocio | Pareja | Estudio | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,02-01-2024,"8,0",Sara,,,Viaje de ocio | Grupo de amigos | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,23-12-2023,"9,0",Juan,,,Viaje de ocio | Grupo | Apartamento con terraza | Estancia de 2 noches | Enviado por móvil
BilbaoLaVieja,05-12-2023,"8,0",Jose,,,Viaje de negocios | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,27-11-2023,"9,0",Daniel,,,Viaje de ocio | Grupo de amigos | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,23-11-2023,"7,0",Anabel,,,Viaje de ocio | Familia con niños pequeños | Apartamento con terraza | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,05-01-2025,10,Antonio,,,Viaje de ocio | Grupo | Apartamento con terraza | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,04-01-2025,10,Alexander,,,Viaje de negocios | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,29-11-2024,10,Imma,,,Viaje de ocio | Pareja | Estudio | Estancia de 4 noches | Enviado por móvil
BilbaoLaVieja,10-11-2024,10,Obl,,,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,01-11-2024,10,Jennifer,,,Viaje de ocio | Grupo de amigos | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,27-10-2024,10,Alvaro,,,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil
BilbaoLaVieja,09-10-2024,"5,0",Madalen,,,Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil
BilbaoLaVieja,04-10-2024,10,Sergiu,,,Viaje de negocios | Grupo | Apartamento de 2 dormitorios | Estancia de 3 noches | Enviado por móvil
BilbaoLaVieja,06-09-2024,10,Ramirez,,,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 4 noches | Enviado por móvil
BilbaoLaVieja,29-08-2024,"1,0",Melloul,,,Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,06-08-2024,10,Carmen,,,Viaje de ocio | Grupo de amigos | Estudio | Estancia de 3 noches | Enviado por móvil
BilbaoLaVieja,16-06-2024,10,Lopez,,,Viaje de ocio | Grupo de amigos | Estudio | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,04-05-2024,10,Andrea,,,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,26-04-2024,10,Paula,,,Viaje de ocio | Grupo de amigos | Estudio | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,10-04-2024,"4,0",Castro,,,Viaje de ocio | Grupo de amigos | Estudio | Estancia de 3 noches | Enviado por móvil
BilbaoLaVieja,12-03-2024,"5,0",Victoria,,,Viaje de ocio | Pareja | Estudio | Estancia de 3 noches | Enviado por móvil
BilbaoLaVieja,09-03-2024,10,Rubén,,,Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,03-03-2024,"6,0",Garcia,,,Viaje de ocio | Grupo de amigos | Apartamento de 2 dormitorios | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,18-02-2024,10,Jorge,,,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil
BilbaoLaVieja,23-12-2023,10,Marina,,,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios | Estancia de 2 noches | Enviado por móvil
BilbaoLaVieja,09-12-2023,10,Cristina,,,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 3 noches | Enviado por móvil
BilbaoLaVieja,19-10-2023,10,Oanca,,,Viaje de ocio | Pareja | Estudio | Estancia de 4 noches | Enviado por móvil
BilbaoLaVieja,18-09-2023,"5,0",Ana,,,Viaje de ocio | Grupo | Apartamento de 2 dormitorios | Estancia de 2 noches | Enviado por móvil
BilbaoLaVieja,14-08-2023,10,Adrielly,,,Viaje de ocio | Pareja | Estudio | Estancia de 1 noche | Enviado por móvil
BilbaoLaVieja,06-08-2023,"4,0",Juan,,,Viaje de ocio | Persona que viaja sola | Estudio | Estancia de 3 noches | Enviado por móvil
ValenciaAbastos,17-12-2025,"8,0",Ana,Capsulas para la cafetera,,Viaje de negocios | Grupo | Apartamento de 2 dormitorios con balcón | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,14-12-2025,"8,0",Claudia,El colchón del sofá cama y que no había jabón en la ducha,La limpieza.,Viaje de ocio | Grupo de amigos | Apartamento de 2 dormitorios con balcón | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,04-12-2025,"9,0",Juanjo62,,"La ubicación, la cama y la limpieza",Pareja | Estudio | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,04-11-2025,"8,0",Fuentes,Para aparcar está bastante mal y los parking cercanos son muy caros,Todo muy bien,Viaje de ocio | Persona que viaja sola | Estudio | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,20-10-2025,"8,0",Karla,,La decoración,Viaje de ocio | Grupo | Apartamento de 2 dormitorios con terraza | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,09-10-2025,"8,0",María,,la ubicación me encantó,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 1 noche
ValenciaAbastos,25-09-2025,"9,0",Genoveva,"No me gusta tener que hacer todo tan impersonal(entrada y salida),solo a través de una pantalla.","Situación buena,cerca del centro tanto andando como en autobús.El apartamento fenomenal.",Familia con niños pequeños | Estudio | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,24-09-2025,"8,0",Nuria,"Había algunos bichitos, pero supongo por la estación del año. 
El sofá si está algo sucio.","El alojamiento está muy bien en general, cómodo, con buena ubicación. 
Esta última vez que nos hemos quedado nos dieron un kit de bienvenida con cosas básicas como estropajo, balletas  y cosas de limpieza que se agradecen, ya que cogemos un apartamento.",Pareja | Apartamento de 1 dormitorio con terraza | Estancia de 2 noches | Enviado por móvil
ValenciaAbastos,19-09-2025,"8,0",Victoria,,Que es pet friendly,Viaje de ocio | Pareja | Estudio | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,09-09-2025,"8,0",Carmen,,"Salón/Cocina
Colchon",Viaje de ocio | Grupo de amigos | Apartamento de 2 dormitorios con balcón | Estancia de 2 noches | Enviado por móvil
ValenciaAbastos,28-08-2025,"7,0",Sol,"El aire acondicionado estaba sucio por dentro, tenia moho, al menos por la noche pasamos hasta frio teniendo todo cerrado. 
Se escuchaba mucho el ruido de una habitación a otra
En la habitación habia varias moscas pequeñas y las mesitas de noche estaban sucias. 
Pero el resto bien",La ubicación,Viaje de ocio | Pareja | Estudio | Estancia de 2 noches | Enviado por móvil
ValenciaAbastos,13-08-2025,"9,0",Maria,,Esta muy bien situado y fue una estancia muy agradable.,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios con balcón | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,31-07-2025,"9,0",Ignacio,El sofá cama era un poco incómodo porque se hundía.,Estaba limpio y estaba bien equipado con respecto a lencería de cuartos y baños y equipos de cocina,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios con terraza | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,20-07-2025,"8,0",Iris,El sofá cama para dos personas es incómodo,La llegada autónoma es fácil y respondieron rápido,Viaje de ocio | Grupo | Apartamento de 2 dormitorios con terraza | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,20-07-2025,"9,0",Gertrudis,"Los alrededores: el personal de las cafeterías cercanas fue muy antipático, al final fui a comprar un refresco y desayuno al supermercado cercano. No recomiendo ir con coche, yo fui en taxi.","La atención del personal, la limpieza y el regalo de agua, café y snack de bienvenida.No llegué a utilizar la ocina, porque la estancia fue muy corta, pero estaba muy completa y limpia. El colchón perfecto también. Hay un alquiler de bicicletas cerca. (Viajo muchísimo y llevo sin dar una puntuación tan alta desde hace siglos...).",Viaje de ocio | Persona que viaja sola | Estudio | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,03-07-2025,"8,0",Pablo,"la posibilidad de entrar antes de la hora,que no estaba disponible...","El desayuno normalito en un bar cercano.No fué lo mejor del mundo..La ubicación está bastante bien. Hay una parada de autobus cerca de la puerta",Viaje de ocio | Grupo | Apartamento de 2 dormitorios con terraza | Estancia de 1 noche
ValenciaAbastos,27-06-2025,"7,0",Alicia,"Ruidoso. El personal del apartamento recoge la ropa sucia a las 12 de la noche arrastrando  unos carros que hacen  un ruido espantoso. Nos despertaron todas las nochesEl colchon  no era muy comodo.",Limpieza,Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 4 noches | Enviado por móvil
ValenciaAbastos,23-06-2025,"9,0",Javier,El check in fue un poco complicado aunque nos ayudaron por teléfono.,"La estancia era agradable y limpia, amplia y cómoda.",Viaje de ocio | Grupo | Apartamento de 2 dormitorios con balcón | Estancia de 3 noches | Enviado por móvil
ValenciaAbastos,10-06-2025,"7,0",Sebastian,Solicite en dos oportunidades las toallas porque éramos 5 personas y solo dejaron para tres.,La ubicación,Viaje de ocio | Pareja | Apartamento de 2 dormitorios con balcón | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,01-06-2025,"9,0",Maria,No me parece bien no poder entrar hasta las 15h y q luego tengas q dejarlo a las 11h. Podias entrar antes pero eran 15€ más,"El apartamento estaba muy bien y el sitio tambien. Limpio, cama cómoda.  Al final por una noche me parece caro pero en comparación de otros este era el que estaba mejor de todos.",Pareja | Apartamento de 1 dormitorio con terraza | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,22-05-2025,"9,0",Nuria,Solo podría poner una pega y es que había un par de luces fundidas.,"El apartamento estaba muy limpio y bien ubicado, además te dejan un detalle y los productos de lavavajillas son individuales por alojamiento lo cual está muy bien. Además el personal es muy atento a cualquier problema que surja y responden rápido a las dudas.",Grupo de amigos | Apartamento de 2 dormitorios con balcón | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,28-04-2025,"8,0",Natividad,"Nos dejaron entrar a las 15.00h, sin embargo para salir fue a las 11.00h. Desde mi punto fueron exigentes en este punto, les dijimos de entrar sobre las 13.30 y nos dijeron que teníamos que pagar 15 euros más, lo que me pareció excesivo, teniendo en cuenta el precio que tenía el alojamiento. Las camas no eran muy cómodas. El kit de limpieza me pareció escaso, podrían incluir más pastillas del lavavajillas.","La ubicación es muy buena, el barrio tranquilo y con comercios alrededor. El alojamiento está muy limpio y bien equipado. Las estancias son amplias y con mucha iluminación. Tuvieron el detalle de darnos un pack de bienvenida con patatas, cápsulas de café y agua.",Viaje de ocio | Grupo | Apartamento de 2 dormitorios con terraza | Estancia de 2 noches | Enviado por móvil
ValenciaAbastos,08-04-2025,"9,0",Lucia,,Sitio muy cerca del centro con todas las comodidades y todo el menaje necesario para una muy buena estancia,Viaje de ocio | Pareja | Estudio | Estancia de 2 noches | Enviado por móvil
ValenciaAbastos,02-04-2025,"8,0",Alicia,"El sofá cama, éramos dos parejas y nos tocó dormir en un sofá cama muy incómodo","Las habitaciones, todo nuevo",Viaje de ocio | Grupo | Apartamento de 2 dormitorios con balcón | Estancia de 1 noche | Enviado por móvil
ValenciaAbastos,04-09-2023,"7,0",Silvia,Lo único que no me gustó es el olor a tuberías que salía del baño. Entiendo que será un problema de instalación pero el olor era muy desagradable y es la única pega que pondría al alojamiento.,"El apartamento que reservé era superior con terraza y la verdad es que era más amplio de lo que imaginaba. Los muebles y en general todas las instalaciones están nuevos y la estancia fue muy práctica. Admiten mascotas y pusieron a mi perro una camita con platos y chuches, cosa que valoramos mucho. La ubicación no es súper céntrica pero el barrio es tranquilo. El proceso de check in/out fue muy sencillo y sin problemas.",Con una mascota | Viaje de ocio | Familia con niños pequeños | Apartamento de 1 dormitorio con terraza | Estancia de 1 noche
ValenciaAbastos,26-08-2023,"8,0",Cardoso,"Para 2 noches de verano bien, de invierno puede que sea frio y oscuro.","La atención al detalle, aunque no lo pedí me dejaron 2 cunas y la posibilidad de extender la estancia por 3 horas me vino bastante bien.",Viaje de ocio | Familia con niños pequeños | Estudio | Estancia de 2 noches | Enviado por móvil
ValenciaAbastos,20-07-2023,"8,0",Sara,Era un bajo,El apartamento estaba muy bien equipado,Viaje de ocio | Grupo | Estudio | Estancia de 2 noches | Enviado por móvil
ValenciaAbastos,10-07-2023,"7,0",Martha,"Que todo es online, a través de una plataforma, y que si necesitas consultar cualquier cosa hablas con un bot. En la oferta decía que se pagaba en el establecimiento, pero nos cargaron todo a la tarjeta que pusimos al reservar, no vino nadie a cobrarnos. Nos faltó un poco de contacto personal. El hecho que eramos varios, nos obligó a depender que cada uno metiera sus datos en la aplicación y hasta que no lo hiceran todos, no podías obtener la llave, un poco engorroso ese proceso, al igual que la reserva del parking que era extra pero sin embargo no nos dejaba generar código hasta pagarlo.",La ubicación y la limpieza. El precio bastante bueno para ser una reserva de último minuto.,Viaje de ocio | Familia con niños pequeños | Apartamento de 2 dormitorios con terraza | Estancia de 1 noche
